# Ollama Monitoring Session
# Start Time:,2026-01-19 00:18:34
# Duration:,359.8 seconds
# Interval:,1.0 seconds
# GPU Available:,Yes
# Total GPU Memory:,4096 MB

Time (s),CPU (%),GPU (%),System RAM (%),Ollama RAM (MB),Ollama GPU VRAM (MB),Ollama GPU VRAM (%),CPU Power (W),GPU Power (W),Total Power (W)
353.17,18.9,100,67.3,663.96,0,0,12.28,14.91,27.19
354.27,17.4,100,67.2,666.02,0,0,11.31,14.93,26.24
355.37,25.7,99,67.2,666.02,0,0,16.71,17.08,33.78
356.48,15.8,99,67.1,666.02,0,0,10.27,17.21,27.48
357.58,15.4,21,67.1,666.02,0,0,10.01,15.43,25.44
358.68,6.9,0,67.1,666.02,0,0,4.49,10.73,15.22
359.79,12.5,0,67.1,666.02,0,0,8.12,9.53,17.65

# Summary Statistics
# Avg CPU Usage:,14.73%
# Avg GPU Usage:,64.89%
# Avg Total Power:,27.21 W
# Total Energy:,2.4714 Wh
# Peak Power:,94.92 W
# Peak GPU VRAM:,0.00 MB
